ID;HW;TIME
6175;124;1477769.57601 ns;
6176;134;1474387.94374 ns;
6177;124;1480376.34790 ns;
6178;143;1608679.07107 ns;
6179;125;1480300.91077 ns;
6180;126;1475717.87238 ns;
6181;111;1482273.45198 ns;
6182;126;1514378.93510 ns;
6183;127;1481251.79112 ns;
6184;137;1513406.63433 ns;
6185;114;1479675.06200 ns;
6186;138;1474359.07274 ns;
6187;126;1474706.45607 ns;
6188;138;1480272.03977 ns;
6189;132;1537725.32940 ns;
6190;120;1480899.75119 ns;
6191;118;1472716.21972 ns;
6192;127;1479020.34223 ns;
6193;126;1473759.30101 ns;
6194;131;1499593.25790 ns;
6195;128;1513975.67242 ns;
6196;118;1514974.05022 ns;
6197;129;1512340.26998 ns;
6198;126;1474128.10475 ns;
6199;123;1479685.30655 ns;
6200;131;1538891.34526 ns;
6201;134;1480442.47180 ns;
6202;129;1537149.77205 ns;
6203;121;1480596.14003 ns;
6204;133;1474698.07416 ns;
6205;107;1479720.69681 ns;
6206;136;1474697.14284 ns;
6207;140;1474796.79435 ns;
6208;120;1493488.43843 ns;
6209;119;1474229.61891 ns;
6210;129;1479317.43413 ns;
6211;127;1476172.35780 ns;
6212;118;1516588.03225 ns;
6213;138;1513883.47149 ns;
6214;135;1542968.67549 ns;
6215;133;1476398.66918 ns;
6216;133;1480869.94886 ns;
6217;132;1474853.60503 ns;
6218;128;1478667.37098 ns;
6219;126;1475105.99345 ns;
6220;120;1476611.01073 ns;
6221;120;1479654.57290 ns;
6222;135;1474984.92151 ns;
6223;141;1478766.09117 ns;
6224;121;1474840.56652 ns;
6225;125;1500633.54522 ns;
6226;123;1477586.10547 ns;
6227;117;1474242.65742 ns;
6228;127;1497951.33621 ns;
6229;149;1474667.34052 ns;
6230;131;1482399.18053 ns;
6231;126;1474344.17158 ns;
6232;130;1478161.66282 ns;
6233;122;1474314.36926 ns;
6234;126;1478112.30272 ns;
6235;127;1475829.63109 ns;
6236;120;1476074.56893 ns;
6237;123;1474902.96513 ns;
6238;129;1519056.96839 ns;
6239;121;1500488.25890 ns;
6240;129;1476303.67428 ns;
6241;133;1482313.49885 ns;
6242;122;1476373.52347 ns;
6243;125;1476902.51470 ns;
6244;122;1539066.43391 ns;
6245;140;1477612.18250 ns;
6246;129;1476109.02786 ns;
6247;118;1474548.13123 ns;
6248;134;1479659.22952 ns;
6249;114;1475225.20274 ns;
6250;141;1478881.57517 ns;
6251;135;1474566.75768 ns;
6252;134;1478687.86007 ns;
6253;139;1476382.83670 ns;
6254;132;1510689.96638 ns;
6255;145;1476586.79634 ns;
6256;134;1474372.11126 ns;
6257;125;1478731.63223 ns;
6258;127;1474170.01426 ns;
6259;130;1478545.36772 ns;
6260;143;1483797.09572 ns;
6261;119;1482408.49376 ns;
6262;144;1476628.70586 ns;
6263;110;1513093.70995 ns;
6264;122;1478372.14172 ns;
6265;118;1474904.82777 ns;
6266;143;1520388.75967 ns;
6267;116;1476843.84137 ns;
6268;128;1484252.51245 ns;
6269;127;1474951.39390 ns;
6270;135;1524869.35258 ns;
6271;128;1475187.01851 ns;
6272;128;1475071.53451 ns;
6273;125;1473890.61749 ns;
6274;123;1474291.08620 ns;
6275;132;1476985.40241 ns;
6276;121;1475889.23573 ns;
6277;136;1479671.33671 ns;
6278;132;1475664.78699 ns;
6279;142;1499125.73397 ns;
6280;134;1475661.99303 ns;
6281;134;1474890.85793 ns;
6282;130;1477652.22937 ns;
6283;126;1476302.74296 ns;
6284;126;1567146.74085 ns;
6285;121;1473683.86388 ns;
6286;133;1481737.01018 ns;
6287;134;1474812.62684 ns;
6288;141;1478870.39930 ns;
6289;124;1476363.27893 ns;
6290;135;1473396.08520 ns;
6291;130;1476055.01115 ns;
6292;121;1475802.62274 ns;
6293;129;1482125.37169 ns;
6294;111;1474866.64355 ns;
6295;130;1549883.74561 ns;
6296;131;1475226.13406 ns;
6297;116;1482076.94292 ns;
6298;111;1633748.41213 ns;
6299;124;1476820.55831 ns;
6300;115;1477928.83217 ns;
6301;120;1475420.78048 ns;
6302;135;1479160.97194 ns;
6303;125;1475527.88258 ns;
6304;120;1478811.72597 ns;
6305;125;1477140.93328 ns;
6306;133;1515826.21038 ns;
6307;141;1473233.10375 ns;
6308;120;1474082.46994 ns;
6309;127;1496681.01221 ns;
6310;135;1475932.07657 ns;
6311;117;1479342.57984 ns;
6312;120;1471970.23034 ns;
6313;141;1532482.91463 ns;
6314;135;1475867.81532 ns;
6315;123;1520867.45948 ns;
6316;126;1476755.36573 ns;
6317;133;1477416.60476 ns;
6318;125;1475730.91090 ns;
6319;130;1475107.85609 ns;
6320;141;1480076.46203 ns;
6321;125;1475103.19948 ns;
6322;119;1479115.33713 ns;
6323;117;1476249.65757 ns;
6324;129;1478675.75288 ns;
6325;137;1473302.02162 ns;
6326;118;1482643.18705 ns;
6327;132;1476262.69609 ns;
6328;124;1474764.19806 ns;
6329;137;1477485.52263 ns;
6330;146;1473744.39985 ns;
6331;134;1479597.76223 ns;
6332;131;1474806.10758 ns;
6333;141;1479362.13762 ns;
6334;133;1476702.28034 ns;
6335;136;1474980.26490 ns;
6336;118;1480703.24212 ns;
6337;131;1474253.83329 ns;
6338;128;1497151.33011 ns;
6339;121;1475836.15035 ns;
6340;131;1481084.15306 ns;
6341;125;1475429.16238 ns;
6342;127;1475845.46357 ns;
6343;128;1476886.68221 ns;
6344;121;1475660.13038 ns;
6345;133;1521220.43073 ns;
6346;139;1476463.86176 ns;
6347;136;1480441.54048 ns;
6348;133;1473765.82026 ns;
6349;144;1480966.80641 ns;
6350;130;1477244.31008 ns;
6351;139;1475079.91642 ns;
6352;128;1476551.40609 ns;
6353;129;1473390.49727 ns;
6354;128;1483273.69243 ns;
6355;129;1474790.27510 ns;
6356;116;1481649.46586 ns;
6357;107;1474699.93681 ns;
6358;143;1534699.46235 ns;
6359;128;1474134.62400 ns;
6360;126;1473186.53762 ns;
6361;119;1473998.65091 ns;
6362;122;1477129.75740 ns;
6363;147;1479205.67542 ns;
6364;126;1495006.49422 ns;
6365;141;1480217.09174 ns;
6366;135;1474156.97575 ns;
6367;137;1500919.46125 ns;
6368;124;1495282.16571 ns;
6369;132;1474111.34094 ns;
6370;142;1473824.49359 ns;
6371;122;1475068.74055 ns;
6372;128;1479976.81051 ns;
6373;139;1474830.32197 ns;
6374;127;1479799.85923 ns;
6375;118;1476380.04273 ns;
6376;134;1481406.39067 ns;
6377;127;1476468.51838 ns;
6378;119;1474721.35723 ns;
6379;118;1475516.70671 ns;
6380;110;1476225.44318 ns;
6381;135;1479797.99658 ns;
6382;124;1473889.68617 ns;
6383;139;1499410.71868 ns;
6384;124;1475199.12571 ns;
6385;136;1481592.65518 ns;
6386;131;1474847.08577 ns;
6387;127;1474843.36048 ns;
6388;129;1480075.53071 ns;
6389;107;1471953.46653 ns;
6390;139;1499340.86949 ns;
6391;138;1473498.53069 ns;
6392;146;1478988.67726 ns;
6393;131;1475255.00506 ns;
6394;148;1476394.01257 ns;
6395;126;1476658.50818 ns;
6396;135;1475881.78515 ns;
6397;124;1480191.94603 ns;
6398;115;1475458.03338 ns;
6399;134;1483510.24836 ns;
6400;141;1488095.14940 ns;
6401;125;1482900.23208 ns;
6402;135;1474305.05604 ns;
6403;128;1494265.16145 ns;
6404;123;1477242.44744 ns;
6405;127;1474078.74465 ns;
6406;130;1481710.93315 ns;
6407;129;1474601.21661 ns;
6408;134;1479622.90794 ns;
6409;137;1475327.64822 ns;
6410;125;1513064.83895 ns;
6411;130;1486079.76735 ns;
6412;133;1535147.42851 ns;
6413;134;1476469.44970 ns;
6414;134;1497400.92456 ns;
6415;131;1478405.66933 ns;
6416;124;1493554.56233 ns;
6417;120;1477826.38669 ns;
6418;126;1478294.84195 ns;
6419;120;1489939.16810 ns;
6420;110;1495798.11841 ns;
6421;139;1474790.27510 ns;
6422;145;1476578.41444 ns;
6423;137;1474712.04400 ns;
6424;134;1480209.64116 ns;
6425;132;1473539.50888 ns;
6426;134;1485717.48286 ns;
6427;131;1476151.86870 ns;
6428;133;1520584.33741 ns;
6429;138;1475023.10574 ns;
6430;116;1479984.26110 ns;
6431;126;1474751.15955 ns;
6432;139;1495276.57777 ns;
6433;126;1480559.81845 ns;
6434;121;1475145.10900 ns;
6435;136;1478585.41459 ns;
6436;130;1475020.31177 ns;
6437;148;1481928.86263 ns;
6438;134;1474459.65558 ns;
6439;129;1500114.79855 ns;
6440;132;1475163.73545 ns;
6441;121;1476353.96570 ns;
6442;123;1495140.60467 ns;
6443;119;1494771.80094 ns;
6444;120;1479681.58126 ns;
6445;125;1475843.60093 ns;
6446;150;1480272.97109 ns;
6447;113;1474719.49458 ns;
6448;125;1479797.06526 ns;
6449;126;1475950.70302 ns;
6450;139;1473383.04669 ns;
6451;119;1474413.08945 ns;
6452;134;1475370.48906 ns;
6453;134;1481167.97209 ns;
6454;129;1474927.17952 ns;
6455;128;1480175.18222 ns;
6456;134;1475867.81532 ns;
6457;131;1480390.31774 ns;
6458;122;1473890.61749 ns;
6459;135;1494039.78139 ns;
6460;128;1479983.32977 ns;
6461;132;1476180.73970 ns;
6462;116;1514319.33045 ns;
6463;123;1475586.55590 ns;
6464;138;1478316.26236 ns;
6465;128;1475164.66677 ns;
6466;124;1476420.08960 ns;
6467;126;1474098.30242 ns;
6468;127;1494549.21484 ns;
6469;131;1478792.16820 ns;
6470;131;1475350.93129 ns;
6471;130;1519390.38187 ns;
6472;130;1475368.62642 ns;
6473;129;1479986.12374 ns;
6474;147;1475005.41061 ns;
6475;143;1475949.77170 ns;
6476;135;1516569.40579 ns;
6477;133;1473376.52743 ns;
6478;121;1478405.66933 ns;
6479;129;1475606.11367 ns;
6480;128;1481326.29693 ns;
6481;126;1475553.02829 ns;
6482;119;1496868.20805 ns;
6483;132;1473601.90749 ns;
6484;116;1473844.98268 ns;
6485;122;1475932.07657 ns;
6486;131;1475518.56935 ns;
6487;129;1479141.41417 ns;
6488;127;1476038.24735 ns;
6489;137;1478540.71110 ns;
6490;127;1524413.00452 ns;
6491;132;1483073.45808 ns;
6492;116;1477060.83953 ns;
6493;130;1475661.99303 ns;
6494;128;1496592.53657 ns;
6495;126;1475710.42180 ns;
6496;124;1483096.74114 ns;
6497;128;1477312.29663 ns;
6498;128;1479416.15433 ns;
6499;123;1474918.79761 ns;
6500;136;1480866.22357 ns;
6501;121;1477225.68363 ns;
6502;133;1474323.68249 ns;
6503;131;1476020.55222 ns;
6504;129;1475903.20557 ns;
6505;126;1481586.13592 ns;
6506;126;1592542.97614 ns;
6507;124;1480185.42677 ns;
6508;134;1476195.64086 ns;
6509;135;1478808.93201 ns;
6510;132;1474262.21520 ns;
6511;127;1475060.35864 ns;
6512;123;1476040.10999 ns;
6513;126;1477150.24650 ns;
6514;131;1531131.56557 ns;
6515;149;1513835.04272 ns;
6516;130;1519774.08677 ns;
6517;138;1510995.44019 ns;
6518;138;1518063.24720 ns;
6519;129;1533717.84836 ns;
6520;143;1517741.94092 ns;
6521;124;1513432.71136 ns;
6522;136;1517197.11721 ns;
6523;115;1514760.77735 ns;
6524;134;1480029.89590 ns;
6525;123;1474959.77581 ns;
6526;124;1474661.75258 ns;
6527;121;1479720.69681 ns;
6528;134;1474367.45465 ns;
6529;137;1480396.83700 ns;
6530;108;1474551.85652 ns;
6531;124;1533471.04788 ns;
6532;125;1476160.25060 ns;
6533;129;1475791.44686 ns;
6534;119;1474175.60220 ns;
6535;134;1473595.38823 ns;
6536;113;1500201.41155 ns;
6537;124;1474838.70387 ns;
6538;111;1479741.18590 ns;
6539;123;1474371.17994 ns;
6540;133;1483174.04091 ns;
6541;130;1516425.05080 ns;
6542;129;1476102.50860 ns;
6543;133;1477311.36531 ns;
6544;121;1475087.36700 ns;
6545;128;1481841.31831 ns;
6546;125;1473798.41655 ns;
6547;126;1479958.18406 ns;
6548;140;1473914.83188 ns;
6549;135;1484571.95610 ns;
6550;119;1514713.27990 ns;
6551;127;1474462.44955 ns;
6552;134;1475430.09371 ns;
6553;120;1473328.09865 ns;
6554;125;1479269.93668 ns;
6555;130;1474702.73077 ns;
6556;135;1480772.15999 ns;
6557;122;1476071.77496 ns;
6558;134;1480105.33303 ns;
6559;113;1475670.37493 ns;
6560;120;1475560.47887 ns;
6561;119;1475181.43058 ns;
6562;127;1475855.70812 ns;
6563;126;1499393.02355 ns;
6564;122;1513560.30256 ns;
6565;130;1482618.04134 ns;
6566;124;1474712.04400 ns;
6567;118;1479799.85923 ns;
6568;130;1475412.39858 ns;
6569;128;1506812.87050 ns;
6570;128;1474827.52800 ns;
6571;125;1474817.28345 ns;
6572;123;1475566.06680 ns;
6573;131;1475737.43016 ns;
6574;120;1478672.02759 ns;
6575;126;1515490.00293 ns;
6576;110;1478742.80810 ns;
6577;120;1495221.62974 ns;
6578;125;1480638.98087 ns;
6579;125;1474315.30058 ns;
6580;132;1475512.05009 ns;
6581;122;1474099.23375 ns;
6582;134;1474998.89135 ns;
6583;143;1532881.52069 ns;
6584;123;1475846.39490 ns;
6585;137;1518843.69552 ns;
6586;131;1476438.71605 ns;
6587;126;1480662.26393 ns;
6588;130;1474708.31871 ns;
6589;133;1537571.66117 ns;
6590;122;1474210.06113 ns;
6591;128;1475935.80186 ns;
6592;113;1500615.85009 ns;
6593;128;1474383.28713 ns;
6594;141;1480315.81193 ns;
6595;135;1476843.84137 ns;
6596;128;1479608.93810 ns;
6597;124;1478282.73475 ns;
6598;132;1474561.16974 ns;
6599;130;1476731.15134 ns;
6600;136;1526717.09657 ns;
6601;132;1477475.27808 ns;
6602;128;1475583.76193 ns;
6603;128;1520101.91232 ns;
6604;116;1475628.46541 ns;
6605;139;1523119.39746 ns;
6606;122;1474130.89871 ns;
6607;128;1479578.20445 ns;
6608;124;1474823.80271 ns;
6609;129;1475221.47745 ns;
6610;129;1473841.25739 ns;
6611;133;1486180.35018 ns;
6612;134;1499284.99013 ns;
6613;129;1475570.72341 ns;
6614;142;1504705.28752 ns;
6615;132;1495261.67661 ns;
6616;127;1521093.77086 ns;
6617;124;1476556.99402 ns;
6618;132;1481146.55167 ns;
6619;129;1477078.53466 ns;
6620;131;1475649.88583 ns;
6621;127;1496298.23864 ns;
6622;126;1475578.17400 ns;
6623;120;1480849.45977 ns;
6624;111;1475728.11693 ns;
6625;125;1500044.94935 ns;
6626;135;1474723.21987 ns;
6627;123;1480133.27271 ns;
6628;122;1475970.26080 ns;
6629;120;1474425.19665 ns;
6630;129;1481251.79112 ns;
6631;147;1476608.21676 ns;
6632;130;1480052.24764 ns;
6633;134;1473292.70840 ns;
6634;127;1479033.38075 ns;
6635;132;1525989.73364 ns;
6636;140;1482401.04318 ns;
6637;128;1475177.70529 ns;
6638;120;1475233.58464 ns;
6639;127;1499801.87416 ns;
6640;130;1476160.25060 ns;
6641;134;1513190.56749 ns;
6642;133;1475072.46584 ns;
6643;137;1479324.88471 ns;
6644;129;1513045.28117 ns;
6645;132;1479506.49261 ns;
6646;131;1474469.90013 ns;
6647;119;1475920.90070 ns;
6648;137;1499800.94284 ns;
6649;139;1474037.76646 ns;
6650;140;1479601.48752 ns;
6651;128;1511827.11124 ns;
6652;130;1517264.17243 ns;
6653;130;1515933.31248 ns;
6654;136;1482303.25431 ns;
6655;129;1494391.82132 ns;
6656;122;1474685.96697 ns;
6657;135;1475134.86445 ns;
6658;124;1474636.60687 ns;
6659;128;1477953.04656 ns;
6660;136;1474848.94842 ns;
6661;139;1479425.46755 ns;
6662;137;1473977.23049 ns;
6663;137;1523928.71678 ns;
6664;117;1499317.58642 ns;
6665;129;1475547.44035 ns;
6666;125;1473979.09313 ns;
6667;124;1493997.87188 ns;
6668;127;1477984.71153 ns;
6669;134;1474728.80781 ns;
6670;127;1482422.46360 ns;
6671;127;1474514.60361 ns;
6672;117;1488229.25985 ns;
6673;116;1476164.90722 ns;
6674;127;1476345.58380 ns;
6675;136;1474633.81290 ns;
6676;141;1474510.87832 ns;
6677;121;1480809.41290 ns;
6678;129;1475093.88626 ns;
6679;120;1480779.61057 ns;
6680;133;1475661.99303 ns;
6681;141;1478869.46797 ns;
6682;128;1474971.88300 ns;
6683;130;1474163.49500 ns;
6684;126;1479674.13068 ns;
6685;134;1473305.74691 ns;
6686;126;1482517.45850 ns;
6687;138;1475471.07190 ns;
6688;123;1499094.06900 ns;
6689;128;1474095.50846 ns;
6690;117;1477424.05534 ns;
6691;129;1478344.20204 ns;
6692;128;1512311.39898 ns;
6693;131;1502743.92217 ns;
6694;112;1475431.95635 ns;
6695;129;1479656.43555 ns;
6696;148;1512837.59624 ns;
6697;132;1502955.33240 ns;
6698;126;1496138.05115 ns;
6699;116;1479349.09910 ns;
6700;131;1551778.98705 ns;
6701;140;1495283.09703 ns;
6702;138;1476175.15177 ns;
6703;144;1475056.63335 ns;
6704;131;1479281.11255 ns;
6705;123;1474339.51497 ns;
6706;136;1480885.78135 ns;
6707;128;1475932.07657 ns;
6708;123;1479547.47081 ns;
6709;134;1474796.79435 ns;
6710;126;1474352.55349 ns;
6711;133;1480179.83884 ns;
6712;124;1497444.69672 ns;
6713;116;1480893.23193 ns;
6714;126;1493987.62733 ns;
6715;131;1480374.48525 ns;
6716;119;1475556.75358 ns;
6717;131;1480542.12332 ns;
6718;134;1475705.76519 ns;
6719;122;1492563.63511 ns;
6720;125;1480060.62955 ns;
6721;129;1476692.03579 ns;
6722;134;1482421.53227 ns;
6723;125;1475509.25612 ns;
6724;126;1479069.70233 ns;
6725;120;1476830.80286 ns;
6726;135;1498823.05413 ns;
6727;131;1475418.91783 ns;
6728;125;1493851.65423 ns;
6729;123;1475657.33641 ns;
6730;120;1475480.38512 ns;
6731;113;1479180.52971 ns;
6732;128;1476228.23715 ns;
6733;110;1541679.72505 ns;
6734;131;1474956.98184 ns;
6735;117;1479428.26152 ns;
6736;140;1472631.46937 ns;
6737;144;1495193.69006 ns;
6738;132;1473822.63094 ns;
6739;135;1475761.64454 ns;
6740;123;1499998.38322 ns;
6741;123;1474929.04216 ns;
6742;121;1479022.20488 ns;
6743;138;1477777.95792 ns;
6744;123;1480262.72655 ns;
6745;120;1531925.98373 ns;
6746;112;1516157.76122 ns;
6747;142;1516466.96031 ns;
6748;127;1517477.44530 ns;
6749;124;1517432.74182 ns;
6750;127;1474307.85000 ns;
6751;127;1515856.01270 ns;
6752;127;1474345.10291 ns;
6753;126;1479383.55803 ns;
6754;133;1512857.15401 ns;
6755;133;1540737.22661 ns;
6756;117;1574429.68339 ns;
6757;129;1528126.18762 ns;
6758;114;1530721.78364 ns;
6759;122;1527504.06414 ns;
6760;133;1518264.41288 ns;
6761;133;1527702.43585 ns;
6762;141;1536631.95670 ns;
6763;118;1525480.30019 ns;
6764;137;1516035.75796 ns;
6765;130;1527878.45582 ns;
6766;126;1545490.69703 ns;
6767;104;1526731.99773 ns;
6768;139;1520687.71422 ns;
6769;129;1525144.09274 ns;
6770;130;1519925.89235 ns;
6771;116;1663522.79484 ns;
6772;114;1517379.65643 ns;
6773;128;1526235.60280 ns;
6774;134;1540145.83677 ns;
6775;142;1537539.06488 ns;
6776;124;1536360.01050 ns;
6777;128;1521822.06511 ns;
6778;134;1515209.67484 ns;
6779;130;1518126.57714 ns;
6780;134;1495676.11516 ns;
6781;143;1474123.44813 ns;
6782;126;1476308.33089 ns;
6783;113;1475394.70345 ns;
6784;135;1540170.05116 ns;
6785;131;1534215.17462 ns;
6786;121;1486371.27131 ns;
6787;119;1474724.15119 ns;
6788;121;1499221.66020 ns;
6789;141;1477066.42747 ns;
6790;130;1480858.77299 ns;
6791;122;1475459.89603 ns;
6792;139;1494847.23806 ns;
6793;138;1474840.56652 ns;
6794;121;1474255.69594 ns;
6795;125;1486750.31960 ns;
6796;122;1493361.77856 ns;
6797;119;1480733.97577 ns;
6798;124;1494757.83110 ns;
6799;128;1480550.50522 ns;
6800;127;1476522.53509 ns;
6801;114;1475441.26958 ns;
6802;121;1476679.92860 ns;
6803;123;1475220.54613 ns;
6804;126;1500963.23341 ns;
6805;123;1474844.29181 ns;
6806;138;1481000.33402 ns;
6807;137;1508429.64649 ns;
6808;131;1478004.26930 ns;
6809;128;1475710.42180 ns;
6810;122;1476016.82693 ns;
6811;145;1481025.47973 ns;
6812;133;1493472.60594 ns;
6813;124;1478505.32085 ns;
6814;135;1474182.12146 ns;
6815;134;1480118.37155 ns;
6816;130;1474811.69552 ns;
6817;129;1479449.68194 ns;
6818;141;1475129.27651 ns;
6819;133;1475490.62967 ns;
6820;128;1499994.65793 ns;
6821;123;1475087.36700 ns;
6822;134;1499433.07042 ns;
6823;126;1495754.34625 ns;
6824;123;1480387.52377 ns;
6825;128;1476050.35454 ns;
6826;134;1493633.72475 ns;
6827;120;1492789.01517 ns;
6828;133;1474442.89178 ns;
6829;131;1481517.21805 ns;
6830;128;1473336.48056 ns;
6831;138;1480068.08013 ns;
6832;134;1475234.51596 ns;
6833;129;1480053.17897 ns;
6834;129;1476169.56383 ns;
6835;122;1474265.94049 ns;
6836;132;1526618.37637 ns;
6837;121;1500324.34613 ns;
6838;132;1515241.33980 ns;
6839;125;1517132.85595 ns;
6840;124;1525410.45099 ns;
6841;132;1517875.12004 ns;
6842;121;1523430.45920 ns;
6843;134;1518015.74975 ns;
6844;129;1522156.40992 ns;
6845;124;1520241.61071 ns;
6846;133;1526542.00792 ns;
6847;139;1520480.96061 ns;
6848;121;1527929.67856 ns;
6849;129;1521399.24467 ns;
6850;131;1528482.88417 ns;
6851;127;1521291.21125 ns;
6852;138;1526016.74199 ns;
6853;137;1519653.01484 ns;
6854;140;1547615.04382 ns;
6855;137;1519705.16890 ns;
6856;136;1548428.08843 ns;
6857;128;1521215.77412 ns;
6858;125;1556889.15402 ns;
6859;133;1528289.16907 ns;
6860;122;1499850.30293 ns;
6861;119;1475845.46357 ns;
6862;113;1473861.74649 ns;
6863;116;1481408.25331 ns;
6864;127;1515078.35835 ns;
6865;134;1480309.29267 ns;
6866;107;1475237.30993 ns;
6867;131;1482391.72995 ns;
6868;122;1476112.75315 ns;
6869;122;1479555.85271 ns;
6870;139;1474581.65884 ns;
6871;139;1478063.87395 ns;
6872;128;1484102.56952 ns;
6873;128;1476264.55873 ns;
6874;133;1479472.03368 ns;
6875;132;1474170.01426 ns;
6876;125;1482480.20560 ns;
6877;131;1495412.55087 ns;
6878;125;1479574.47916 ns;
6879;124;1473540.44020 ns;
6880;131;1474247.31404 ns;
6881;142;1479991.71168 ns;
6882;122;1493645.83194 ns;
6883;132;1499194.65184 ns;
6884;137;1474102.95904 ns;
6885;138;1479757.01839 ns;
6886;136;1475649.88583 ns;
6887;121;1479833.38684 ns;
6888;137;1474199.81658 ns;
6889;124;1475307.15913 ns;
6890;115;1481279.73080 ns;
6891;141;1474912.27835 ns;
6892;123;1534126.69897 ns;
6893;130;1528284.51246 ns;
6894;125;1502448.69292 ns;
6895;127;1478440.12827 ns;
6896;143;1522937.78956 ns;
6897;136;1476510.42789 ns;
6898;126;1474389.80639 ns;
6899;122;1481289.97535 ns;
6900;122;1476461.06780 ns;
6901;139;1477156.76576 ns;
6902;129;1474556.51313 ns;
6903;127;1478928.14130 ns;
6904;122;1473264.76872 ns;
6905;127;1474654.30200 ns;
6906;117;1475159.07884 ns;
6907;142;1476514.15318 ns;
6908;141;1498439.34923 ns;
6909;132;1477145.58989 ns;
6910;142;1500936.22506 ns;
6911;127;1477072.01540 ns;
6912;127;1512216.40408 ns;
6913;120;1474921.59158 ns;
6914;130;1475469.20925 ns;
6915;127;1476650.12628 ns;
6916;128;1476081.08819 ns;
6917;133;1479012.89165 ns;
6918;128;1476777.71747 ns;
6919;124;1478319.05633 ns;
6920;117;1474598.42265 ns;
6921;125;1480541.19200 ns;
6922;133;1477188.43073 ns;
6923;132;1474987.71548 ns;
6924;135;1476840.11608 ns;
6925;125;1475311.81574 ns;
6926;120;1478661.78304 ns;
6927;131;1478016.37650 ns;
6928;144;1482608.72811 ns;
6929;137;1475519.50067 ns;
6930;118;1478198.91572 ns;
6931;132;1514291.39078 ns;
6932;119;1477058.04557 ns;
6933;131;1477344.89292 ns;
6934;141;1494867.72716 ns;
6935;121;1479286.70049 ns;
6936;130;1475293.18929 ns;
6937;132;1518703.06581 ns;
6938;134;1473813.31772 ns;
6939;136;1480521.63422 ns;
6940;132;1475467.34661 ns;
6941;134;1474019.14001 ns;
6942;125;1482149.58608 ns;
6943;145;1515353.09851 ns;
6944;136;1480787.06115 ns;
6945;138;1509553.75284 ns;
6946;119;1481440.84960 ns;
6947;139;1475772.82041 ns;
6948;119;1481591.72386 ns;
6949;126;1475260.59300 ns;
6950;129;1476252.45154 ns;
6951;127;1479026.86149 ns;
6952;129;1474175.60220 ns;
6953;130;1498027.70466 ns;
6954;139;1476421.02093 ns;
6955;125;1479853.87594 ns;
6956;133;1472985.37195 ns;
6957;132;1478247.34449 ns;
6958;128;1494588.33039 ns;
6959;123;1476923.00379 ns;
6960;126;1496850.51292 ns;
6961;131;1534770.24287 ns;
6962;127;1481079.49644 ns;
6963;135;1475508.32480 ns;
6964;133;1482515.59585 ns;
6965;129;1475960.94757 ns;
6966;117;1485198.73619 ns;
6967;129;1474241.72610 ns;
6968;120;1478652.46981 ns;
6969;131;1477468.75882 ns;
6970;130;1475956.29096 ns;
6971;141;1478956.08097 ns;
6972;132;1476113.68448 ns;
6973;141;1479082.74084 ns;
6974;119;1496441.66231 ns;
6975;129;1536011.69586 ns;
6976;122;1476875.50634 ns;
6977;136;1480296.25416 ns;
6978;114;1477502.28643 ns;
6979;139;1476757.22837 ns;
6980;130;1475512.05009 ns;
6981;139;1476694.82976 ns;
6982;136;1479458.06384 ns;
6983;122;1475336.96145 ns;
6984;125;1479127.44433 ns;
6985;134;1473676.41330 ns;
6986;113;1556955.27792 ns;
6987;128;1477016.13605 ns;
6988;115;1475515.77538 ns;
6989;126;1476613.80470 ns;
6990;129;1476497.38938 ns;
6991;144;1481287.18138 ns;
6992;132;1475845.46357 ns;
6993;107;1479733.73532 ns;
6994;126;1476341.85851 ns;
6995;132;1480962.14980 ns;
6996;125;1474329.27042 ns;
6997;118;1507505.77450 ns;
6998;130;1474819.14610 ns;
6999;135;1474976.53961 ns;
7000;124;1534992.82897 ns;
7001;116;1495307.31142 ns;
7002;123;1479892.06016 ns;
7003;127;1476215.19864 ns;
7004;145;1481683.92479 ns;
7005;135;1476935.11099 ns;
7006;135;1500432.37954 ns;
7007;131;1474789.34377 ns;
7008;112;1475830.56241 ns;
7009;119;1483164.72769 ns;
7010;125;1475237.30993 ns;
7011;135;1533246.59914 ns;
7012;139;1496084.03444 ns;
7013;116;1480832.69596 ns;
7014;109;1532758.58611 ns;
7015;119;1480361.44674 ns;
7016;126;1474867.57487 ns;
7017;139;1474638.46952 ns;
7018;140;1475869.67796 ns;
7019;117;1473826.35623 ns;
7020;138;1482926.30911 ns;
7021;135;1598612.40536 ns;
7022;132;1483125.61214 ns;
7023;135;1496307.55186 ns;
7024;137;1479844.56271 ns;
7025;134;1476112.75315 ns;
7026;122;1501131.80280 ns;
7027;117;1476064.32438 ns;
7028;136;1476430.33415 ns;
7029;115;1499117.35207 ns;
7030;132;1474320.88852 ns;
7031;132;1480156.55577 ns;
7032;125;1527213.49150 ns;
7033;120;1482669.26408 ns;
7034;136;1474251.97065 ns;
7035;110;1512486.48763 ns;
7036;121;1514100.46965 ns;
7037;126;1554171.55474 ns;
7038;126;1514414.32536 ns;
7039;119;1474979.33358 ns;
7040;114;1481601.03709 ns;
7041;127;1490972.00483 ns;
7042;125;1480010.33813 ns;
7043;115;1474498.77113 ns;
7044;115;1502177.67805 ns;
7045;110;1477652.22937 ns;
7046;126;1512430.60827 ns;
7047;144;1512181.01382 ns;
7048;129;1512671.82082 ns;
